0,09;0,0286378
0,18;0,0231966
0,27;0,042845
0,36;0,026411
0,45;0,034882
0,54;0,00887994
0,63;0,010875
0,72;0,0175677
0,81;0,0137084
0,9;0,0364093
0,99;0,023966
1,08;0,0366991
1,17;0,0145407
1,26;0,0193582
1,35;0,00770384
1,44;0,00408362
1,53;0,0285565
1,62;0,0190883
1,71;0,0354878
1,8;0,0170795
1,89;0,0251285
1,98;0,000277706
2,07;0,0047658
2,16;0,0202811
2,25;0,0126938
2,34;0,0319409
2,43;0,0168623
2,52;0,0281758
2,61;0,00600403
2,7;0,0121746
2,79;0,0124258
2,88;0,00566214
2,97;0,0268333
3,06;0,0144382
3,15;0,0287426
3,24;0,0093813
3,33;0,0177376
3,42;0,00563259
3,51;0,00123735
3,6;0,0209346
3,69;0,0104541
3,78;0,0272531
3,87;0,0105498
3,96;0,0212975
4,05;0,00032264
4,14;0,00739524
4,23;0,0149395
4,32;0,00557601
4,41;0,0242391
4,5;0,00982624
4,59;0,0229114
4,68;0,00330032
4,77;0,0123874
4,86;0,009418
4,95;0,000424505
5,04;0,0202707
5,13;0,0076404
5,22;0,0228044
5,31;0,00522687
5,4;0,0159782
5,49;0,00478728
5,58;0,00447395
5,67;0,0158963
5,76;0,00447422
5,85;0,0213167
5,94;0,0056055
6,03;0,0181065
6,12;0,00130234
6,21;0,00871725
6,3;0,0115963
6,39;0,000807255
6,48;0,0188505
6,57;0,00469859
6,66;0,0188573
6,75;0,000936183
6,84;0,0120408
6,93;0,00775212
7,02;0,00292694
7,11;0,0158205
7,2;0,00283643
7,29;0,0184259
7,38;0,00196166
7,47;0,0143153
7,56;0,00462988
7,65;0,00637187
7,74;0,0126138
7,83;0,000373789
7,92;0,017079
8,01;0,00191266
8,1;0,0155331
8,19;0,00237824
8,28;0,00926612
8,37;0,00955924
8,46;0,00234745
8,55;0,0151165
8,64;0,00100002
8,73;0,0157849
8,82;0,00103721
8,91;0,0114491
9;0,00690879
9,09;0,00502725
9,18;0,012837
9,27;0,000526473
9,36;0,015233
9,45;0,000555329
9,54;0,0128566
9,63;0,00482867
9,72;0,00742701
9,81;0,0105111
9,9;0,00240848
9,99;0,0140827
10,08;0,000811954
10,17;0,013508
10,26;0,00340076
10,35;0,00937969
10,44;0,00836184
10,53;0,00440459
10,62;0,0125545
10,71;0,00164167
10,8;0,0134885
10,89;0,00263121
10,98;0,0107915
11,07;0,00655296
11,16;0,00630922
11,25;0,0108618
11,34;0,00285809
11,43;0,0129288
11,52;0,0024644
11,61;0,0116363
11,7;0,00518556
11,79;0,0079647
11,88;0,00919172
11,97;0,00427505
