0,105;0,0389793
0,21;0,0992997
0,315;0,35363
0,42;1,1197
0,525;4,126
0,63;7,96061
0,735;24,2197
0,84;70,4805
0,945;226,618
1,05;728,159
1,155;2.364,42
1,26;7.677,34
1,365;24.953,7
1,47;81.106,7
1,575;263.646
1,68;857.007
1,785;2,78582e+06
1,89;9,05566e+06
1,995;2,94366e+07
2,1;9,56878e+07
2,205;3,11046e+08
2,31;1,0111e+09
2,415;3,28671e+09
2,52;1,06839e+10
2,625;3,47294e+10
2,73;1,12893e+11
2,835;3,66973e+11
2,94;1,19289e+12
3,045;3,87766e+12
3,15;1,26049e+13
3,255;4,09738e+13
3,36;1,33191e+14
3,465;4,32955e+14
3,57;1,40738e+15
3,675;4,57488e+15
3,78;1,48713e+16
3,885;4,8341e+16
3,99;1,57139e+17
4,095;5,10802e+17
4,2;1,66043e+18
4,305;5,39745e+18
4,41;1,75451e+19
4,515;5,70328e+19
4,62;1,85393e+20
4,725;6,02645e+20
4,83;1,95898e+21
4,935;6,36792e+21
5,04;2,06998e+22
5,145;6,72875e+22
5,25;2,18727e+23
5,355;7,11002e+23
5,46;2,31121e+24
5,565;7,51289e+24
5,67;2,44217e+25
5,775;7,93859e+25
5,88;2,58055e+26
5,985;8,38841e+26
6,09;2,72677e+27
6,195;8,86372e+27
6,3;2,88127e+28
6,405;9,36597e+28
6,51;3,04453e+29
6,615;9,89667e+29
6,72;3,21704e+30
6,825;1,04574e+31
6,93;3,39933e+31
7,035;1,105e+32
7,14;3,59195e+32
7,245;1,16761e+33
7,35;3,79548e+33
7,455;1,23377e+34
7,56;4,01054e+34
7,665;1,30368e+35
7,77;4,23779e+35
7,875;1,37755e+36
7,98;4,47791e+36
8,085;1,45561e+37
8,19;4,73164e+37
8,295;1,53808e+38
8,4;4,99975e+38
8,505;1,62524e+39
8,61;5,28305e+39
8,715;1,71733e+40
8,82;5,5824e+40
8,925;1,81463e+41
9,03;5,89872e+41
9,135;1,91746e+42
9,24;6,23295e+42
9,345;2,02611e+43
9,45;6,58613e+43
9,555;2,14091e+44
9,66;6,95932e+44
9,765;2,26222e+45
9,87;7,35365e+45
9,975;2,3904e+46
10,08;7,77033e+46
10,185;2,52585e+47
10,29;8,21062e+47
10,395;2,66897e+48
10,5;8,67585e+48
10,605;2,8202e+49
10,71;9,16745e+49
10,815;2,98e+50
10,92;9,6869e+50
11,025;3,14886e+51
11,13;1,02358e+52
11,235;3,32728e+52
11,34;1,08158e+53
11,445;3,51581e+53
11,55;1,14286e+54
11,655;3,71503e+54
11,76;1,20762e+55
11,865;3,92553e+55
11,97;1,27605e+56
