0,05;0,00883883
0,1;0,0172406
0,15;0,00870347
0,2;0,000854635
0,25;0,00909614
0,3;0,0164241
0,35;0,00847205
0,4;0,00163451
0,45;0,00930356
0,5;0,0156795
0,55;0,00828688
0,6;0,00234534
0,65;0,00946812
0,7;0,0150011
0,75;0,00814139
0,8;0,00299247
0,85;0,00959599
0,9;0,0143839
0,95;0,00802978
1;0,00358095
1,05;0,0096926
1,1;0,013823
1,15;0,00794699
1,2;0,00411548
1,25;0,00976268
1,3;0,0133138
1,35;0,00788857
1,4;0,00460048
1,45;0,0098104
1,5;0,012852
1,55;0,00785065
1,6;0,00504005
1,65;0,00983936
1,7;0,0124337
1,75;0,00782986
1,8;0,005438
1,85;0,00985271
1,9;0,0120552
1,95;0,00782327
2;0,00579788
2,05;0,00985318
2,1;0,0117131
2,15;0,00782834
2,2;0,00612297
2,25;0,00984312
2,3;0,0114042
2,35;0,00784287
2,4;0,00641633
2,45;0,00982458
2,5;0,0111257
2,55;0,00786498
2,6;0,00668075
2,65;0,0097993
2,7;0,0108747
2,75;0,00789305
2,8;0,00691883
2,85;0,00976879
2,9;0,0106489
2,95;0,0079257
3;0,00713296
3,05;0,0097343
3,1;0,0104459
3,15;0,00796175
3,2;0,00732532
3,25;0,00969694
3,3;0,0102637
3,35;0,00800021
3,4;0,00749795
3,45;0,0096576
3,5;0,0101002
3,55;0,00804023
3,6;0,00765267
3,65;0,00961706
3,7;0,00995381
3,75;0,00808112
3,8;0,0077912
3,85;0,00957596
3,9;0,0098228
3,95;0,0081223
4;0,00791507
4,05;0,00953482
4,1;0,00970571
4,15;0,00816329
4,2;0,0080257
4,25;0,00949407
4,3;0,00960121
4,35;0,00820371
4,4;0,00812439
4,45;0,00945407
4,5;0,00950804
4,55;0,00824324
4,6;0,00821231
4,65;0,00941507
4,7;0,00942509
4,75;0,00828164
4,8;0,00829054
4,85;0,00937731
4,9;0,00935134
4,95;0,00831873
5;0,00836004
5,05;0,00934094
5,1;0,00928586
5,15;0,00835435
5,2;0,00842172
5,25;0,00930608
5,3;0,0092278
5,35;0,00838842
5,4;0,00847636
5,45;0,00927281
5,5;0,0091764
5,55;0,00842087
5,6;0,0085247
5,65;0,00924119
5,7;0,00913096
5,75;0,00845167
5,8;0,00856739
5,85;0,00921123
5,9;0,00909086
5,95;0,00848079
6;0,00860504
6,05;0,00918294
6,1;0,00905552
6,15;0,00850825
6,2;0,00863819
6,25;0,00915631
6,3;0,00902445
6,35;0,00853407
6,4;0,00866731
6,45;0,00913129
6,5;0,00899717
6,55;0,00855828
6,6;0,00869285
6,65;0,00910787
6,7;0,00897327
6,75;0,00858094
6,8;0,00871521
6,85;0,00908597
6,9;0,00895237
6,95;0,00860209
7;0,00873473
7,05;0,00906555
7,1;0,00893414
7,15;0,00862179
7,2;0,00875174
7,25;0,00904655
7,3;0,00891828
7,35;0,00864011
7,4;0,00876652
7,45;0,0090289
7,5;0,00890451
7,55;0,00865711
7,6;0,00877933
7,65;0,00901253
7,7;0,0088926
7,75;0,00867286
7,8;0,00879041
7,85;0,00899738
7,9;0,00888231
7,95;0,00868743
8;0,00879994
8,05;0,00898338
8,1;0,00887347
8,15;0,00870087
8,2;0,00880813
8,25;0,00897047
8,3;0,0088659
8,35;0,00871327
8,4;0,00881513
8,45;0,00895857
8,5;0,00885944
8,55;0,00872469
8,6;0,00882109
8,65;0,00894762
8,7;0,00885395
8,75;0,00873518
8,8;0,00882614
8,85;0,00893757
8,9;0,00884931
8,95;0,00874482
9;0,00883039
9,05;0,00892834
9,1;0,00884542
9,15;0,00875365
9,2;0,00883395
9,25;0,00891989
9,3;0,00884218
9,35;0,00876173
9,4;0,0088369
9,45;0,00891215
9,5;0,00883949
9,55;0,00876913
9,6;0,00883933
9,65;0,00890508
9,7;0,00883729
9,75;0,00877589
9,8;0,00884131
9,85;0,00889863
9,9;0,00883551
9,95;0,00878205
10;0,00884291
10,05;0,00889275
10,1;0,0088341
10,15;0,00878766
10,2;0,00884416
10,25;0,00888739
10,3;0,00883299
10,35;0,00879277
10,4;0,00884514
10,45;0,00888252
10,5;0,00883214
10,55;0,00879742
10,6;0,00884586
10,65;0,00887809
10,7;0,00883152
10,75;0,00880164
10,8;0,00884639
10,85;0,00887407
10,9;0,00883109
10,95;0,00880547
11;0,00884674
11,05;0,00887042
11,1;0,00883082
11,15;0,00880894
11,2;0,00884694
11,25;0,00886712
11,3;0,00883068
11,35;0,00881208
11,4;0,00884702
11,45;0,00886414
11,5;0,00883065
11,55;0,00881491
11,6;0,008847
11,65;0,00886144
11,7;0,0088307
11,75;0,00881748
11,8;0,00884691
11,85;0,00885901
11,9;0,00883084
11,95;0,00881979
