0,075;0
0,15;0,0397748
0,225;0,0318198
0,3;0,0592644
0,375;0,0366723
0,45;0,0494838
0,525;0,0144573
0,6;0,0187884
0,675;0,0196902
0,75;0,0135165
0,825;0,0453988
0,9;0,0291024
0,975;0,0490302
1,05;0,0208323
1,125;0,0306943
1,2;0,00431577
1,275;0,0028468
1,35;0,0305505
1,425;0,0179207
1,5;0,0430089
1,575;0,0206167
1,65;0,0360263
1,725;0,00548678
1,8;0,0154259
1,875;0,0172205
1,95;0,0058768
2,025;0,0339935
2,1;0,0158306
2,175;0,035976
2,25;0,00994299
2,325;0,0234949
2,4;0,00692973
2,475;0,00498106
2,55;0,0242256
2,625;0,00856334
2,7;0,0321744
2,775;0,0100041
2,85;0,0272164
2,925;0,000289177
3;0,0133987
3,075;0,0153824
3,15;0,000642292
3,225;0,0263176
3,3;0,00698678
3,375;0,0273492
3,45;0,00281641
3,525;0,0188625
3,6;0,0084978
3,675;0,00655932
3,75;0,0198951
3,825;0,00226773
3,9;0,0249563
3,975;0,00299233
4,05;0,0214524
4,125;0,00400312
4,2;0,0121893
4,275;0,014031
4,35;0,00293913
4,425;0,0211549
4,5;0,00109623
4,575;0,0216508
4,65;0,00184469
4,725;0,015886
4,8;0,00942745
4,875;0,00771362
4,95;0,0169342
5,025;0,00196532
5,1;0,0201497
5,175;0,00163821
5,25;0,0176838
5,325;0,00638771
5,4;0,0114773
5,475;0,0130473
5,55;0,00538624
5,625;0,0176846
5,7;0,00282549
5,775;0,0178885
5,85;0,00489129
5,925;0,0139764
6;0,00997054
6,075;0,00855022
6,15;0,0149123
6,225;0,00480982
6,3;0,0169503
6,375;0,0046948
6,45;0,0152213
6,525;0,00791638
6,6;0,011065
6,675;0,0123371
6,75;0,00705617
6,825;0,0153534
6,9;0,00543527
6,975;0,0154055
7,05;0,00688129
7,125;0,0127532
7,2;0,0102818
7,275;0,00915198
7,35;0,0135335
7,425;0,00672013
7,5;0,0148217
7,575;0,00671152
7,65;0,0136134
7,725;0,00889473
7,8;0,0108315
7,875;0,011828
7,95;0,00819439
8,025;0,0137883
8,1;0,00717124
8,175;0,0137677
8,25;0,00818024
8,325;0,011971
8,4;0,0104557
8,475;0,00958204
8,55;0,0125942
8,625;0,0080023
8,7;0,0134061
8,775;0,0080415
8,85;0,0125642
8,925;0,00951975
9;0,0107032
9,075;0,0114652
9,15;0,00896931
9,225;0,012738
9,3;0,00832545
9,375;0,0126878
9,45;0,00902751
9,525;0,0114718
9,6;0,0105494
9,675;0,00988769
9,75;0,011955
9,825;0,0088624
9,9;0,0124652
9,975;0,0089182
10,05;0,0118801
10,125;0,00991828
10,2;0,0106358
10,275;0,011208
10,35;0,00949633
10,425;0,0120337
10,5;0,00909252
10,575;0,0119762
10,65;0,00957976
10,725;0,0111538
10,8;0,0105971
10,875;0,0101039
10,95;0,0115206
11,025;0,00943905
11,1;0,0118399
11,175;0,00949581
11,25;0,0114344
11,325;0,0101719
11,4;0,0106028
11,475;0,0110265
11,55;0,00985438
11,625;0,0115617
11,7;0,0096021
11,775;0,0115074
11,85;0,00993944
11,925;0,0109517
